ENSG00000130985	ENSG00000198707	Protein	Protein	PPI
ENSG00000116489	ENSG00000269335	Protein	Protein	PPI
ENSG00000159086	ENSG00000174243	Protein	Protein	PPI
ENSG00000145220	ENSG00000153187	Protein	Protein	PPI
ENSG00000111790	ENSG00000185591	Protein	Protein	PPI
ENSG00000104897	ENSG00000143621	Protein	Protein	PPI
ENSG00000063244	ENSG00000121022	Protein	Protein	PPI
ENSG00000115306	ENSG00000162385	Protein	Protein	PPI
ENSG00000068305	ENSG00000112592	Protein	Protein	PPI
ENSG00000044090	ENSG00000196591	Protein	Protein	PPI
ENSG00000114166	ENSG00000116604	Protein	Protein	PPI
ENSG00000129566	ENSG00000132604	Protein	Protein	PPI
ENSG00000100227	ENSG00000141543	Protein	Protein	PPI
ENSG00000005339	ENSG00000099381	Protein	Protein	PPI
ENSG00000066427	ENSG00000135924	Protein	Protein	PPI
ENSG00000121671	ENSG00000175166	Protein	Protein	PPI
ENSG00000173207	ENSG00000204713	Protein	Protein	PPI
ENSG00000092199	ENSG00000135486	Protein	Protein	PPI
ENSG00000126705	ENSG00000144357	Protein	Protein	PPI
ENSG00000051180	ENSG00000100281	Protein	Protein	PPI
ENSG00000001617	ENSG00000150991	Protein	Protein	PPI
ENSG00000169515	ENSG00000176619	Protein	Protein	PPI
ENSG00000089163	ENSG00000107959	Protein	Protein	PPI
ENSG00000065978	ENSG00000125944	Protein	Protein	PPI
ENSG00000076321	ENSG00000198890	Protein	Protein	PPI
ENSG00000101266	ENSG00000158321	Protein	Protein	PPI
ENSG00000134852	ENSG00000186298	Protein	Protein	PPI
ENSG00000109083	ENSG00000182473	Protein	Protein	PPI
ENSG00000074800	ENSG00000181163	Protein	Protein	PPI
ENSG00000145741	ENSG00000186908	Protein	Protein	PPI
ENSG00000147403	ENSG00000274267	Protein	Protein	PPI
ENSG00000082898	ENSG00000101310	Protein	Protein	PPI
ENSG00000158828	ENSG00000159593	Protein	Protein	PPI
ENSG00000147586	ENSG00000167862	Protein	Protein	PPI
ENSG00000166598	ENSG00000177628	Protein	Protein	PPI
ENSG00000164924	ENSG00000204673	Protein	Protein	PPI
ENSG00000106399	ENSG00000170608	Protein	Protein	PPI
ENSG00000112079	ENSG00000162601	Protein	Protein	PPI
ENSG00000176014	ENSG00000188612	Protein	Protein	PPI
ENSG00000170027	ENSG00000172977	Protein	Protein	PPI
ENSG00000162231	ENSG00000196642	Protein	Protein	PPI
ENSG00000127191	ENSG00000171703	Protein	Protein	PPI
ENSG00000004487	ENSG00000110025	Protein	Protein	PPI
ENSG00000124214	ENSG00000145425	Protein	Protein	PPI
ENSG00000124151	ENSG00000158019	Protein	Protein	PPI
ENSG00000125676	ENSG00000136813	Protein	Protein	PPI
ENSG00000132849	ENSG00000172315	Protein	Protein	PPI
ENSG00000121022	ENSG00000197756	Protein	Protein	PPI
ENSG00000152104	ENSG00000165501	Protein	Protein	PPI
ENSG00000144824	ENSG00000182220	Protein	Protein	PPI
ENSG00000079246	ENSG00000169515	Protein	Protein	PPI
ENSG00000036257	ENSG00000197694	Protein	Protein	PPI
ENSG00000011243	ENSG00000015479	Protein	Protein	PPI
ENSG00000002549	ENSG00000130311	Protein	Protein	PPI
ENSG00000108671	ENSG00000156508	Protein	Protein	PPI
ENSG00000072501	ENSG00000164924	Protein	Protein	PPI
ENSG00000156531	ENSG00000162521	Protein	Protein	PPI
ENSG00000128245	ENSG00000164924	Protein	Protein	PPI
ENSG00000132383	ENSG00000150991	Protein	Protein	PPI
ENSG00000103202	ENSG00000239672	Protein	Protein	PPI
ENSG00000087088	ENSG00000109846	Protein	Protein	PPI
ENSG00000166477	ENSG00000179295	Protein	Protein	PPI
ENSG00000167986	ENSG00000197386	Protein	Protein	PPI
ENSG00000074319	ENSG00000076201	Protein	Protein	PPI
ENSG00000072501	ENSG00000072501	Protein	Protein	PPI
ENSG00000055130	ENSG00000104812	Protein	Protein	PPI
ENSG00000108953	ENSG00000170027	Protein	Protein	PPI
ENSG00000033030	ENSG00000114503	Protein	Protein	PPI
ENSG00000100320	ENSG00000100567	Protein	Protein	PPI
ENSG00000135679	ENSG00000197275	Protein	Protein	PPI
ENSG00000086758	ENSG00000108953	Protein	Protein	PPI
ENSG00000150753	ENSG00000167553	Protein	Protein	PPI
ENSG00000108528	ENSG00000168283	Protein	Protein	PPI
ENSG00000114316	ENSG00000175104	Protein	Protein	PPI
ENSG00000085840	ENSG00000132604	Protein	Protein	PPI
ENSG00000102178	ENSG00000178952	Protein	Protein	PPI
ENSG00000105401	ENSG00000117266	Protein	Protein	PPI
ENSG00000111087	ENSG00000158406	Protein	Protein	PPI
ENSG00000110107	ENSG00000131981	Protein	Protein	PPI
ENSG00000089280	ENSG00000108518	Protein	Protein	PPI
ENSG00000007171	ENSG00000165916	Protein	Protein	PPI
ENSG00000150459	ENSG00000157349	Protein	Protein	PPI
ENSG00000064012	ENSG00000147548	Protein	Protein	PPI
ENSG00000012048	ENSG00000069849	Protein	Protein	PPI
ENSG00000183684	ENSG00000265241	Protein	Protein	PPI
ENSG00000108669	ENSG00000113595	Protein	Protein	PPI
ENSG00000008405	ENSG00000104738	Protein	Protein	PPI
ENSG00000130726	ENSG00000136997	Protein	Protein	PPI
ENSG00000173039	ENSG00000185104	Protein	Protein	PPI
ENSG00000100567	ENSG00000166167	Protein	Protein	PPI
ENSG00000046651	ENSG00000131016	Protein	Protein	PPI
ENSG00000160062	ENSG00000163682	Protein	Protein	PPI
ENSG00000136997	ENSG00000148606	Protein	Protein	PPI
ENSG00000073969	ENSG00000169515	Protein	Protein	PPI
ENSG00000108094	ENSG00000124193	Protein	Protein	PPI
ENSG00000096384	ENSG00000243725	Protein	Protein	PPI
ENSG00000123416	ENSG00000261609	Protein	Protein	PPI
ENSG00000108349	ENSG00000163877	Protein	Protein	PPI
ENSG00000116478	ENSG00000204209	Protein	Protein	PPI
ENSG00000159377	ENSG00000187555	Protein	Protein	PPI
ENSG00000151929	ENSG00000151929	Protein	Protein	PPI
ENSG00000100906	ENSG00000125691	Protein	Protein	PPI
ENSG00000134759	ENSG00000155229	Protein	Protein	PPI
ENSG00000085224	ENSG00000113648	Protein	Protein	PPI
ENSG00000136738	ENSG00000166913	Protein	Protein	PPI
ENSG00000100603	ENSG00000124942	Protein	Protein	PPI
ENSG00000096717	ENSG00000118689	Protein	Protein	PPI
ENSG00000100479	ENSG00000135679	Protein	Protein	PPI
ENSG00000087365	ENSG00000164609	Protein	Protein	PPI
ENSG00000066044	ENSG00000255112	Protein	Protein	PPI
ENSG00000124006	ENSG00000197451	Protein	Protein	PPI
ENSG00000067445	ENSG00000169231	Protein	Protein	PPI
ENSG00000135250	ENSG00000204356	Protein	Protein	PPI
ENSG00000113141	ENSG00000124006	Protein	Protein	PPI
ENSG00000040275	ENSG00000110318	Protein	Protein	PPI
ENSG00000108094	ENSG00000134419	Protein	Protein	PPI
ENSG00000004897	ENSG00000089053	Protein	Protein	PPI
ENSG00000127191	ENSG00000136436	Protein	Protein	PPI
ENSG00000136026	ENSG00000136997	Protein	Protein	PPI
ENSG00000128609	ENSG00000213619	Protein	Protein	PPI
ENSG00000130311	ENSG00000166411	Protein	Protein	PPI
ENSG00000039123	ENSG00000106399	Protein	Protein	PPI
ENSG00000065559	ENSG00000142208	Protein	Protein	PPI
ENSG00000114107	ENSG00000136197	Protein	Protein	PPI
ENSG00000134308	ENSG00000141564	Protein	Protein	PPI
ENSG00000129474	ENSG00000156970	Protein	Protein	PPI
ENSG00000131462	ENSG00000164587	Protein	Protein	PPI
ENSG00000086758	ENSG00000120265	Protein	Protein	PPI
ENSG00000066044	ENSG00000115808	Protein	Protein	PPI
ENSG00000119421	ENSG00000136521	Protein	Protein	PPI
ENSG00000036257	ENSG00000128191	Protein	Protein	PPI
ENSG00000113580	ENSG00000168090	Protein	Protein	PPI
ENSG00000104529	ENSG00000161011	Protein	Protein	PPI
ENSG00000135951	ENSG00000183137	Protein	Protein	PPI
ENSG00000112984	ENSG00000129071	Protein	Protein	PPI
ENSG00000007392	ENSG00000204498	Protein	Protein	PPI
ENSG00000064655	ENSG00000155229	Protein	Protein	PPI
ENSG00000063244	ENSG00000112531	Protein	Protein	PPI
ENSG00000105397	ENSG00000156261	Protein	Protein	PPI
ENSG00000101557	ENSG00000204681	Protein	Protein	PPI
ENSG00000104904	ENSG00000114480	Protein	Protein	PPI
ENSG00000066427	ENSG00000167552	Protein	Protein	PPI
ENSG00000094916	ENSG00000197061	Protein	Protein	PPI
ENSG00000103199	ENSG00000186812	Protein	Protein	PPI
ENSG00000169100	ENSG00000269335	Protein	Protein	PPI
ENSG00000148187	ENSG00000244005	Protein	Protein	PPI
ENSG00000111328	ENSG00000196591	Protein	Protein	PPI
ENSG00000078369	ENSG00000108840	Protein	Protein	PPI
ENSG00000102409	ENSG00000170276	Protein	Protein	PPI
ENSG00000066044	ENSG00000116128	Protein	Protein	PPI
ENSG00000024422	ENSG00000100151	Protein	Protein	PPI
ENSG00000163932	ENSG00000185591	Protein	Protein	PPI
ENSG00000066044	ENSG00000117362	Protein	Protein	PPI
ENSG00000090372	ENSG00000169100	Protein	Protein	PPI
ENSG00000072133	ENSG00000096384	Protein	Protein	PPI
ENSG00000167526	ENSG00000183735	Protein	Protein	PPI
ENSG00000130726	ENSG00000168148	Protein	Protein	PPI
ENSG00000155975	ENSG00000160948	Protein	Protein	PPI
ENSG00000105617	ENSG00000145632	Protein	Protein	PPI
ENSG00000124181	ENSG00000153187	Protein	Protein	PPI
ENSG00000126945	ENSG00000169045	Protein	Protein	PPI
ENSG00000073584	ENSG00000113580	Protein	Protein	PPI
ENSG00000100462	ENSG00000164924	Protein	Protein	PPI
ENSG00000099341	ENSG00000175104	Protein	Protein	PPI
ENSG00000101266	ENSG00000103005	Protein	Protein	PPI
ENSG00000093000	ENSG00000153201	Protein	Protein	PPI
ENSG00000099804	ENSG00000136807	Protein	Protein	PPI
ENSG00000169515	ENSG00000196712	Protein	Protein	PPI
ENSG00000186834	ENSG00000186834	Protein	Protein	PPI
ENSG00000066044	ENSG00000158985	Protein	Protein	PPI
ENSG00000120948	ENSG00000197451	Protein	Protein	PPI
ENSG00000096968	ENSG00000115145	Protein	Protein	PPI
ENSG00000137337	ENSG00000151491	Protein	Protein	PPI
ENSG00000129559	ENSG00000134308	Protein	Protein	PPI
ENSG00000140365	ENSG00000156970	Protein	Protein	PPI
ENSG00000040341	ENSG00000188846	Protein	Protein	PPI
ENSG00000111530	ENSG00000122026	Protein	Protein	PPI
ENSG00000274618	ENSG00000278828	Protein	Protein	PPI
ENSG00000120948	ENSG00000140988	Protein	Protein	PPI
ENSG00000075624	ENSG00000157554	Protein	Protein	PPI
ENSG00000157349	ENSG00000178209	Protein	Protein	PPI
ENSG00000164924	ENSG00000175567	Protein	Protein	PPI
ENSG00000107581	ENSG00000120948	Protein	Protein	PPI
ENSG00000124006	ENSG00000137776	Protein	Protein	PPI
ENSG00000163644	ENSG00000248098	Protein	Protein	PPI
ENSG00000120438	ENSG00000141499	Protein	Protein	PPI
ENSG00000135486	ENSG00000213341	Protein	Protein	PPI
ENSG00000108528	ENSG00000137337	Protein	Protein	PPI
ENSG00000018408	ENSG00000166167	Protein	Protein	PPI
ENSG00000104613	ENSG00000144231	Protein	Protein	PPI
ENSG00000140464	ENSG00000196498	Protein	Protein	PPI
ENSG00000141543	ENSG00000143621	Protein	Protein	PPI
ENSG00000011405	ENSG00000175416	Protein	Protein	PPI
ENSG00000106399	ENSG00000163682	Protein	Protein	PPI
ENSG00000113387	ENSG00000143321	Protein	Protein	PPI
ENSG00000116922	ENSG00000162231	Protein	Protein	PPI
ENSG00000119707	ENSG00000124006	Protein	Protein	PPI
ENSG00000125835	ENSG00000143977	Protein	Protein	PPI
ENSG00000175387	ENSG00000196591	Protein	Protein	PPI
ENSG00000066044	ENSG00000103591	Protein	Protein	PPI
ENSG00000005022	ENSG00000166266	Protein	Protein	PPI
ENSG00000079999	ENSG00000079999	Protein	Protein	PPI
ENSG00000036257	ENSG00000163682	Protein	Protein	PPI
ENSG00000091140	ENSG00000105953	Protein	Protein	PPI
ENSG00000115966	ENSG00000167460	Protein	Protein	PPI
ENSG00000017797	ENSG00000073584	Protein	Protein	PPI
ENSG00000008294	ENSG00000125952	Protein	Protein	PPI
ENSG00000052126	ENSG00000088808	Protein	Protein	PPI
ENSG00000005022	ENSG00000127191	Protein	Protein	PPI
ENSG00000181404	ENSG00000196072	Protein	Protein	PPI
ENSG00000198959	ENSG00000198959	Protein	Protein	PPI
ENSG00000166710	ENSG00000166710	Protein	Protein	PPI
ENSG00000100591	ENSG00000165119	Protein	Protein	PPI
ENSG00000135604	ENSG00000196628	Protein	Protein	PPI
ENSG00000130707	ENSG00000140743	Protein	Protein	PPI
ENSG00000100401	ENSG00000101752	Protein	Protein	PPI
ENSG00000072518	ENSG00000161011	Protein	Protein	PPI
ENSG00000100603	ENSG00000145833	Protein	Protein	PPI
ENSG00000158406	ENSG00000166266	Protein	Protein	PPI
ENSG00000077150	ENSG00000133884	Protein	Protein	PPI
ENSG00000111276	ENSG00000176105	Protein	Protein	PPI
ENSG00000105402	ENSG00000117758	Protein	Protein	PPI
ENSG00000070831	ENSG00000128731	Protein	Protein	PPI
ENSG00000163781	ENSG00000184009	Protein	Protein	PPI
ENSG00000023330	ENSG00000124356	Protein	Protein	PPI
ENSG00000141446	ENSG00000196591	Protein	Protein	PPI
ENSG00000143321	ENSG00000145220	Protein	Protein	PPI
ENSG00000062650	ENSG00000114127	Protein	Protein	PPI
ENSG00000100664	ENSG00000125977	Protein	Protein	PPI
ENSG00000132109	ENSG00000134982	Protein	Protein	PPI
ENSG00000082898	ENSG00000135912	Protein	Protein	PPI
ENSG00000116478	ENSG00000172613	Protein	Protein	PPI
ENSG00000130811	ENSG00000130811	Protein	Protein	PPI
ENSG00000076706	ENSG00000116977	Protein	Protein	PPI
ENSG00000105556	ENSG00000171467	Protein	Protein	PPI
ENSG00000149480	ENSG00000167978	Protein	Protein	PPI
ENSG00000100380	ENSG00000115414	Protein	Protein	PPI
ENSG00000099899	ENSG00000155229	Protein	Protein	PPI
ENSG00000105401	ENSG00000184564	Protein	Protein	PPI
ENSG00000068745	ENSG00000139517	Protein	Protein	PPI
ENSG00000132109	ENSG00000136997	Protein	Protein	PPI
ENSG00000079785	ENSG00000104419	Protein	Protein	PPI
ENSG00000127914	ENSG00000141551	Protein	Protein	PPI
ENSG00000071537	ENSG00000135547	Protein	Protein	PPI
ENSG00000141968	ENSG00000155926	Protein	Protein	PPI
ENSG00000125977	ENSG00000134001	Protein	Protein	PPI
ENSG00000015479	ENSG00000089280	Protein	Protein	PPI
ENSG00000136026	ENSG00000151692	Protein	Protein	PPI
ENSG00000036257	ENSG00000071626	Protein	Protein	PPI
ENSG00000055130	ENSG00000183735	Protein	Protein	PPI
ENSG00000157212	ENSG00000198169	Protein	Protein	PPI
ENSG00000118518	ENSG00000187837	Protein	Protein	PPI
ENSG00000100991	ENSG00000130311	Protein	Protein	PPI
ENSG00000105220	ENSG00000215041	Protein	Protein	PPI
ENSG00000119321	ENSG00000136051	Protein	Protein	PPI
ENSG00000105854	ENSG00000197586	Protein	Protein	PPI
ENSG00000004897	ENSG00000137337	Protein	Protein	PPI
ENSG00000117450	ENSG00000177885	Protein	Protein	PPI
ENSG00000150991	ENSG00000169696	Protein	Protein	PPI
ENSG00000144152	ENSG00000153066	Protein	Protein	PPI
ENSG00000159202	ENSG00000213523	Protein	Protein	PPI
ENSG00000109189	ENSG00000152484	Protein	Protein	PPI
ENSG00000172216	ENSG00000185122	Protein	Protein	PPI
ENSG00000144021	ENSG00000170291	Protein	Protein	PPI
ENSG00000099290	ENSG00000178053	Protein	Protein	PPI
ENSG00000124571	ENSG00000148400	Protein	Protein	PPI
ENSG00000136813	ENSG00000167552	Protein	Protein	PPI
ENSG00000008988	ENSG00000121879	Protein	Protein	PPI
ENSG00000096717	ENSG00000100603	Protein	Protein	PPI
ENSG00000005156	ENSG00000126351	Protein	Protein	PPI
ENSG00000130177	ENSG00000166200	Protein	Protein	PPI
ENSG00000100029	ENSG00000145907	Protein	Protein	PPI
ENSG00000083290	ENSG00000111725	Protein	Protein	PPI
ENSG00000111530	ENSG00000277157	Protein	Protein	PPI
ENSG00000121879	ENSG00000130770	Protein	Protein	PPI
ENSG00000074319	ENSG00000139613	Protein	Protein	PPI
ENSG00000108840	ENSG00000135624	Protein	Protein	PPI
ENSG00000116954	ENSG00000127580	Protein	Protein	PPI
ENSG00000012048	ENSG00000051180	Protein	Protein	PPI
ENSG00000005339	ENSG00000170166	Protein	Protein	PPI
ENSG00000127824	ENSG00000168090	Protein	Protein	PPI
ENSG00000138180	ENSG00000183137	Protein	Protein	PPI
ENSG00000150281	ENSG00000178913	Protein	Protein	PPI
ENSG00000197837	ENSG00000277157	Protein	Protein	PPI
ENSG00000163611	ENSG00000170515	Protein	Protein	PPI
ENSG00000111218	ENSG00000135315	Protein	Protein	PPI
ENSG00000103852	ENSG00000166946	Protein	Protein	PPI
ENSG00000118939	ENSG00000150991	Protein	Protein	PPI
ENSG00000165699	ENSG00000170027	Protein	Protein	PPI
ENSG00000096384	ENSG00000137154	Protein	Protein	PPI
ENSG00000100603	ENSG00000131876	Protein	Protein	PPI
ENSG00000075239	ENSG00000120437	Protein	Protein	PPI
ENSG00000114107	ENSG00000171291	Protein	Protein	PPI
ENSG00000010017	ENSG00000132155	Protein	Protein	PPI
ENSG00000121653	ENSG00000123384	Protein	Protein	PPI
ENSG00000170027	ENSG00000204389	Protein	Protein	PPI
ENSG00000118689	ENSG00000146729	Protein	Protein	PPI
ENSG00000075624	ENSG00000146834	Protein	Protein	PPI
ENSG00000113645	ENSG00000134371	Protein	Protein	PPI
ENSG00000068024	ENSG00000112658	Protein	Protein	PPI
ENSG00000082898	ENSG00000104067	Protein	Protein	PPI
ENSG00000120438	ENSG00000124214	Protein	Protein	PPI
ENSG00000082898	ENSG00000160226	Protein	Protein	PPI
ENSG00000114062	ENSG00000185651	Protein	Protein	PPI
ENSG00000048544	ENSG00000204531	Protein	Protein	PPI
ENSG00000099804	ENSG00000164754	Protein	Protein	PPI
ENSG00000008405	ENSG00000170315	Protein	Protein	PPI
ENSG00000064419	ENSG00000157111	Protein	Protein	PPI
ENSG00000110107	ENSG00000197448	Protein	Protein	PPI
ENSG00000055130	ENSG00000153201	Protein	Protein	PPI
ENSG00000149532	ENSG00000198373	Protein	Protein	PPI
ENSG00000135049	ENSG00000164916	Protein	Protein	PPI
ENSG00000099817	ENSG00000140464	Protein	Protein	PPI
ENSG00000007171	ENSG00000165280	Protein	Protein	PPI
ENSG00000118518	ENSG00000196230	Protein	Protein	PPI
ENSG00000102606	ENSG00000106211	Protein	Protein	PPI
ENSG00000116478	ENSG00000168286	Protein	Protein	PPI
ENSG00000005175	ENSG00000123349	Protein	Protein	PPI
ENSG00000136436	ENSG00000145982	Protein	Protein	PPI
ENSG00000135046	ENSG00000135486	Protein	Protein	PPI
ENSG00000086758	ENSG00000149657	Protein	Protein	PPI
ENSG00000023287	ENSG00000124164	Protein	Protein	PPI
ENSG00000135624	ENSG00000149923	Protein	Protein	PPI
ENSG00000002822	ENSG00000129084	Protein	Protein	PPI
ENSG00000160679	ENSG00000198563	Protein	Protein	PPI
ENSG00000158406	ENSG00000181163	Protein	Protein	PPI
ENSG00000181135	ENSG00000218891	Protein	Protein	PPI
ENSG00000109670	ENSG00000112237	Protein	Protein	PPI
ENSG00000126457	ENSG00000149948	Protein	Protein	PPI
ENSG00000047230	ENSG00000197756	Protein	Protein	PPI
ENSG00000138663	ENSG00000166167	Protein	Protein	PPI
ENSG00000171357	ENSG00000176896	Protein	Protein	PPI
ENSG00000065526	ENSG00000182247	Protein	Protein	PPI
ENSG00000108953	ENSG00000165699	Protein	Protein	PPI
ENSG00000006451	ENSG00000174775	Protein	Protein	PPI
ENSG00000163697	ENSG00000261609	Protein	Protein	PPI
ENSG00000090054	ENSG00000165029	Protein	Protein	PPI
ENSG00000103266	ENSG00000159263	Protein	Protein	PPI
ENSG00000148400	ENSG00000172915	Protein	Protein	PPI
ENSG00000102978	ENSG00000181222	Protein	Protein	PPI
ENSG00000105173	ENSG00000273542	Protein	Protein	PPI
ENSG00000100151	ENSG00000244005	Protein	Protein	PPI
ENSG00000124006	ENSG00000147274	Protein	Protein	PPI
ENSG00000115365	ENSG00000197226	Protein	Protein	PPI
ENSG00000122566	ENSG00000153187	Protein	Protein	PPI
ENSG00000073792	ENSG00000111530	Protein	Protein	PPI
ENSG00000115966	ENSG00000116030	Protein	Protein	PPI
ENSG00000105619	ENSG00000183207	Protein	Protein	PPI
ENSG00000135914	ENSG00000144891	Protein	Protein	PPI
ENSG00000170515	ENSG00000174405	Protein	Protein	PPI
ENSG00000118503	ENSG00000166913	Protein	Protein	PPI
ENSG00000116044	ENSG00000128272	Protein	Protein	PPI
ENSG00000136807	ENSG00000168610	Protein	Protein	PPI
ENSG00000096063	ENSG00000138398	Protein	Protein	PPI
ENSG00000039650	ENSG00000196419	Protein	Protein	PPI
ENSG00000035403	ENSG00000148180	Protein	Protein	PPI
ENSG00000023287	ENSG00000090989	Protein	Protein	PPI
ENSG00000115738	ENSG00000115738	Protein	Protein	PPI
ENSG00000113761	ENSG00000120948	Protein	Protein	PPI
ENSG00000126461	ENSG00000160803	Protein	Protein	PPI
ENSG00000112578	ENSG00000160062	Protein	Protein	PPI
ENSG00000078140	ENSG00000078747	Protein	Protein	PPI
ENSG00000082898	ENSG00000092978	Protein	Protein	PPI
ENSG00000114446	ENSG00000122970	Protein	Protein	PPI
ENSG00000136807	ENSG00000178913	Protein	Protein	PPI
ENSG00000169515	ENSG00000175166	Protein	Protein	PPI
ENSG00000092199	ENSG00000100603	Protein	Protein	PPI
ENSG00000113575	ENSG00000115808	Protein	Protein	PPI
ENSG00000068912	ENSG00000162298	Protein	Protein	PPI
ENSG00000105323	ENSG00000168090	Protein	Protein	PPI
ENSG00000147677	ENSG00000170430	Protein	Protein	PPI
ENSG00000120549	ENSG00000165487	Protein	Protein	PPI
ENSG00000015479	ENSG00000107164	Protein	Protein	PPI
ENSG00000141867	ENSG00000163918	Protein	Protein	PPI
ENSG00000169288	ENSG00000172590	Protein	Protein	PPI
ENSG00000082898	ENSG00000213024	Protein	Protein	PPI
ENSG00000127191	ENSG00000139714	Protein	Protein	PPI
ENSG00000096717	ENSG00000115365	Protein	Protein	PPI
ENSG00000057663	ENSG00000189184	Protein	Protein	PPI
ENSG00000104177	ENSG00000134313	Protein	Protein	PPI
ENSG00000082898	ENSG00000099260	Protein	Protein	PPI
ENSG00000124789	ENSG00000139613	Protein	Protein	PPI
ENSG00000174744	ENSG00000196591	Protein	Protein	PPI
ENSG00000160633	ENSG00000183258	Protein	Protein	PPI
ENSG00000005339	ENSG00000196419	Protein	Protein	PPI
ENSG00000056558	ENSG00000196233	Protein	Protein	PPI
ENSG00000114166	ENSG00000162601	Protein	Protein	PPI
ENSG00000126215	ENSG00000126698	Protein	Protein	PPI
ENSG00000100991	ENSG00000255112	Protein	Protein	PPI
ENSG00000065978	ENSG00000187837	Protein	Protein	PPI
ENSG00000101146	ENSG00000124789	Protein	Protein	PPI
ENSG00000140464	ENSG00000165392	Protein	Protein	PPI
ENSG00000132383	ENSG00000164053	Protein	Protein	PPI
ENSG00000123240	ENSG00000277462	Protein	Protein	PPI
ENSG00000083093	ENSG00000147596	Protein	Protein	PPI
ENSG00000150977	ENSG00000150977	Protein	Protein	PPI
ENSG00000115414	ENSG00000146701	Protein	Protein	PPI
ENSG00000055044	ENSG00000101266	Protein	Protein	PPI
ENSG00000078902	ENSG00000115657	Protein	Protein	PPI
ENSG00000141867	ENSG00000175866	Protein	Protein	PPI
ENSG00000131981	ENSG00000143799	Protein	Protein	PPI
ENSG00000153904	ENSG00000162231	Protein	Protein	PPI
ENSG00000110955	ENSG00000111530	Protein	Protein	PPI
ENSG00000055130	ENSG00000142453	Protein	Protein	PPI
ENSG00000053372	ENSG00000143321	Protein	Protein	PPI
ENSG00000102753	ENSG00000136937	Protein	Protein	PPI
ENSG00000106211	ENSG00000150991	Protein	Protein	PPI
ENSG00000111642	ENSG00000275714	Protein	Protein	PPI
ENSG00000130749	ENSG00000168283	Protein	Protein	PPI
ENSG00000004897	ENSG00000164162	Protein	Protein	PPI
ENSG00000036257	ENSG00000138757	Protein	Protein	PPI
ENSG00000143799	ENSG00000169710	Protein	Protein	PPI
ENSG00000197061	ENSG00000270882	Protein	Protein	PPI
ENSG00000106399	ENSG00000149532	Protein	Protein	PPI
ENSG00000125952	ENSG00000140553	Protein	Protein	PPI
ENSG00000111726	ENSG00000136152	Protein	Protein	PPI
ENSG00000128245	ENSG00000156675	Protein	Protein	PPI
ENSG00000054118	ENSG00000163877	Protein	Protein	PPI
ENSG00000121989	ENSG00000168675	Protein	Protein	PPI
ENSG00000136997	ENSG00000153187	Protein	Protein	PPI
ENSG00000143702	ENSG00000183475	Protein	Protein	PPI
ENSG00000044574	ENSG00000204463	Protein	Protein	PPI
ENSG00000117298	ENSG00000131981	Protein	Protein	PPI
ENSG00000066044	ENSG00000161265	Protein	Protein	PPI
ENSG00000013275	ENSG00000175104	Protein	Protein	PPI
ENSG00000106211	ENSG00000134001	Protein	Protein	PPI
ENSG00000111716	ENSG00000124214	Protein	Protein	PPI
ENSG00000111218	ENSG00000125944	Protein	Protein	PPI
ENSG00000068028	ENSG00000150457	Protein	Protein	PPI
ENSG00000113013	ENSG00000137275	Protein	Protein	PPI
ENSG00000155827	ENSG00000177628	Protein	Protein	PPI
ENSG00000176896	ENSG00000197275	Protein	Protein	PPI
ENSG00000094916	ENSG00000130699	Protein	Protein	PPI
ENSG00000131462	ENSG00000144381	Protein	Protein	PPI
ENSG00000066044	ENSG00000110723	Protein	Protein	PPI
ENSG00000153187	ENSG00000168286	Protein	Protein	PPI
ENSG00000106290	ENSG00000165417	Protein	Protein	PPI
ENSG00000079246	ENSG00000152422	Protein	Protein	PPI
ENSG00000100764	ENSG00000154839	Protein	Protein	PPI
ENSG00000134308	ENSG00000178764	Protein	Protein	PPI
ENSG00000076108	ENSG00000278637	Protein	Protein	PPI
ENSG00000074800	ENSG00000135486	Protein	Protein	PPI
ENSG00000011451	ENSG00000159692	Protein	Protein	PPI
ENSG00000104756	ENSG00000116670	Protein	Protein	PPI
ENSG00000086758	ENSG00000111445	Protein	Protein	PPI
ENSG00000072840	ENSG00000162231	Protein	Protein	PPI
ENSG00000116221	ENSG00000169288	Protein	Protein	PPI
ENSG00000151929	ENSG00000170027	Protein	Protein	PPI
ENSG00000147010	ENSG00000164056	Protein	Protein	PPI
ENSG00000136450	ENSG00000163104	Protein	Protein	PPI
ENSG00000112096	ENSG00000188486	Protein	Protein	PPI
ENSG00000132463	ENSG00000167862	Protein	Protein	PPI
ENSG00000116478	ENSG00000177565	Protein	Protein	PPI
ENSG00000087365	ENSG00000204560	Protein	Protein	PPI
ENSG00000167522	ENSG00000171720	Protein	Protein	PPI
ENSG00000172943	ENSG00000197153	Protein	Protein	PPI
ENSG00000083535	ENSG00000135315	Protein	Protein	PPI
ENSG00000008405	ENSG00000139350	Protein	Protein	PPI
ENSG00000125691	ENSG00000126216	Protein	Protein	PPI
ENSG00000114316	ENSG00000128245	Protein	Protein	PPI
ENSG00000013364	ENSG00000127191	Protein	Protein	PPI
ENSG00000137563	ENSG00000137563	Protein	Protein	PPI
ENSG00000101811	ENSG00000140694	Protein	Protein	PPI
ENSG00000145147	ENSG00000185920	Protein	Protein	PPI
ENSG00000126561	ENSG00000163611	Protein	Protein	PPI
ENSG00000130522	ENSG00000162772	Protein	Protein	PPI
